game_genre,resolution,preset,ray_tracing,upscaling,gpu_utilization,vram_used_mb,vram_utilization,cpu_utilization,ram_utilization,gpu_temperature,gpu_clock_mhz,gpu_power_watts,cpu_gpu_ratio,vram_pressure,thermal_throttle,resolution_width,resolution_height,total_pixels,preset_ordinal,fps,frame_time,low_1pct_fps,bottleneck_class,health_score
fps_competitive,1920x1080,medium,0,fsr_balanced,56.85,1784.8,43.57,55.87,76.1,71.38,1563.31,61.69,0.9829,0,0,1920,1080,2073600,1,350.3,2.85,196.5,BALANCED,100.0
fps_competitive,1920x1080,medium,0,dlss_performance,67.49,1624.27,39.66,47.91,83.45,74.04,1647.38,80.0,0.7099,0,0,1920,1080,2073600,1,400.0,2.5,248.2,BALANCED,95.0
moba,2560x1440,epic,1,fsr_quality,94.46,4096.25,100.01,67.61,78.05,93.42,1558.54,73.19,0.7158,1,1,2560,1440,3686400,4,14.5,68.97,7.2,THERMAL,39.7
strategy,1920x1080,high,0,dlss_balanced,70.1,2415.58,58.97,82.01,79.24,77.73,1643.61,61.33,1.1699,0,0,1920,1080,2073600,2,89.3,11.2,46.4,BALANCED,91.8
battle_royale,1920x1080,low,1,dlss_balanced,43.79,1617.49,39.49,52.1,74.95,60.74,1610.29,52.52,1.1899,0,0,1920,1080,2073600,0,127.2,7.86,62.3,BALANCED,100.0
strategy,1920x1080,high,0,fsr_balanced,67.0,2243.26,54.77,76.16,74.61,74.97,1686.25,53.25,1.1367,0,0,1920,1080,2073600,2,88.9,11.25,46.4,BALANCED,100.0
battle_royale,1920x1080,ultra,0,fsr_quality,82.48,2444.09,59.67,57.06,78.91,83.94,1667.07,71.16,0.6918,0,0,1920,1080,2073600,3,89.9,11.12,48.8,BALANCED,73.2
strategy,1920x1080,medium,0,fsr_balanced,59.17,1897.95,46.34,77.1,82.37,66.76,1659.42,70.09,1.303,0,0,1920,1080,2073600,1,114.9,8.7,64.9,BALANCED,95.0
fps_competitive,1920x1080,epic,0,dlss_performance,87.45,2618.97,63.94,29.24,77.23,95.06,1525.62,79.28,0.3344,1,1,1920,1080,2073600,4,117.5,8.51,74.0,THERMAL,70.0
moba,1920x1080,ultra,0,dlss_balanced,72.3,2572.95,62.82,46.73,78.23,81.64,1674.2,68.42,0.6463,1,0,1920,1080,2073600,3,204.8,4.88,111.5,BALANCED,80.1
fps_competitive,2560x1440,medium,1,none,84.26,2391.53,58.39,47.82,80.72,82.63,1695.0,79.5,0.5675,1,0,2560,1440,3686400,1,52.1,19.19,26.5,BALANCED,71.8
fps_competitive,1920x1080,high,0,none,76.31,2220.0,54.2,52.86,65.53,77.54,1695.0,68.01,0.6927,1,0,1920,1080,2073600,2,176.4,5.67,87.5,BALANCED,92.4
battle_royale,1920x1080,high,0,none,71.47,2162.01,52.78,44.66,72.92,75.13,1546.67,71.11,0.6249,0,0,1920,1080,2073600,2,99.7,10.03,64.3,BALANCED,99.6
battle_royale,1920x1080,high,0,fsr_quality,87.33,2404.82,58.71,58.19,74.92,88.19,1571.91,80.0,0.6663,0,1,1920,1080,2073600,2,106.5,9.39,48.6,THERMAL,70.0
racing,3840x2160,high,0,none,99.0,2990.22,73.0,43.65,66.56,86.75,1695.0,75.81,0.4409,0,1,3840,2160,8294400,2,32.6,30.67,15.3,THERMAL,51.7
strategy,1920x1080,medium,0,none,80.08,1673.8,40.86,71.13,76.49,80.81,1695.0,80.0,0.8882,0,0,1920,1080,2073600,1,66.7,14.99,33.2,BALANCED,82.6
fps_competitive,2560x1440,ultra,0,none,89.37,3044.75,74.33,66.51,84.17,96.39,1658.87,74.49,0.7442,1,1,2560,1440,3686400,3,44.4,22.52,24.7,THERMAL,54.6
fps_competitive,2560x1440,high,0,none,90.27,2621.5,64.0,38.74,79.38,86.15,1661.43,80.0,0.4291,1,1,2560,1440,3686400,2,94.6,10.57,46.6,THERMAL,70.0
battle_royale,1920x1080,ultra,0,fsr_quality,87.47,2394.88,58.47,47.48,63.17,87.34,1695.0,71.93,0.5429,0,1,1920,1080,2073600,3,82.9,12.06,42.2,THERMAL,70.0
fps_aaa,1920x1080,high,1,dlss_balanced,64.4,2510.64,61.29,51.96,81.97,73.77,1668.12,77.25,0.8069,0,0,1920,1080,2073600,2,82.1,12.18,49.9,BALANCED,100.0
fps_aaa,1920x1080,ultra,0,fsr_balanced,83.24,2722.85,66.48,55.88,81.85,91.68,1632.01,73.25,0.6713,0,1,1920,1080,2073600,3,86.4,11.57,41.5,THERMAL,70.0
strategy,2560x1440,medium,0,none,77.57,1698.95,41.48,50.01,72.68,84.04,1695.0,70.12,0.6447,0,0,2560,1440,3686400,1,44.8,22.32,28.8,BALANCED,62.8
moba,1920x1080,high,0,fsr_quality,71.64,2162.07,52.78,61.36,76.71,78.45,1695.0,69.08,0.8565,1,0,1920,1080,2073600,2,237.3,4.21,124.9,BALANCED,89.6
racing,1920x1080,high,0,none,69.56,2394.3,58.45,36.1,71.44,79.48,1671.19,61.36,0.5189,0,0,1920,1080,2073600,2,113.1,8.84,58.9,BALANCED,86.6
fps_aaa,3840x2160,medium,0,none,87.11,2331.43,56.92,64.97,74.97,82.47,1695.0,73.48,0.7458,0,0,3840,2160,8294400,1,32.6,30.67,18.4,BALANCED,59.3
rpg_open_world,1920x1080,epic,1,none,79.07,3728.91,91.04,63.72,75.56,84.31,1695.0,70.68,0.8059,1,0,1920,1080,2073600,4,19.1,52.36,12.1,MEMORY,44.8
fps_competitive,2560x1440,high,0,dlss_balanced,92.54,2544.05,62.11,52.96,83.06,85.96,1638.21,72.08,0.5723,1,1,2560,1440,3686400,2,138.9,7.2,89.4,THERMAL,65.0
moba,1920x1080,high,0,none,75.78,2150.26,52.5,47.99,79.49,81.26,1695.0,72.68,0.6334,1,0,1920,1080,2073600,2,202.0,4.95,129.9,BALANCED,81.2
racing,1920x1080,high,0,none,76.64,2020.48,49.33,26.12,88.54,86.42,1577.18,66.8,0.3409,0,1,1920,1080,2073600,2,117.7,8.5,63.1,THERMAL,65.0
fps_competitive,1920x1080,high,0,none,76.45,1917.27,46.81,46.7,82.94,83.61,1695.0,78.63,0.6109,0,0,1920,1080,2073600,2,184.4,5.42,88.4,BALANCED,69.2
moba,2560x1440,high,0,none,73.17,2563.83,62.59,52.18,77.14,75.51,1695.0,72.34,0.7131,1,0,2560,1440,3686400,2,109.2,9.16,54.6,BALANCED,98.5
fps_aaa,1920x1080,high,0,dlss_quality,62.37,2278.24,55.62,36.82,74.38,68.92,1695.0,65.85,0.5903,0,0,1920,1080,2073600,2,103.8,9.63,47.7,BALANCED,100.0
rpg_open_world,1920x1080,high,1,none,80.7,2860.26,69.83,61.91,74.18,87.99,1563.34,73.5,0.7671,0,1,1920,1080,2073600,2,33.1,30.21,20.4,THERMAL,52.1
fps_competitive,1920x1080,ultra,0,none,80.94,2750.08,67.14,56.57,76.32,84.24,1695.0,68.95,0.6989,1,0,1920,1080,2073600,3,106.0,9.43,61.9,BALANCED,72.3
fps_aaa,2560x1440,high,0,none,74.29,2492.72,60.86,41.51,78.15,84.18,1695.0,71.89,0.5588,0,0,2560,1440,3686400,2,48.6,20.58,22.3,BALANCED,64.9
fps_aaa,3840x2160,high,0,dlss_quality,87.87,2719.71,66.4,46.15,78.69,87.47,1695.0,76.87,0.5252,0,1,3840,2160,8294400,2,36.0,27.78,16.9,THERMAL,54.0
strategy,1920x1080,ultra,0,dlss_balanced,77.5,2693.21,65.75,80.71,68.04,78.91,1588.65,77.28,1.0414,1,0,1920,1080,2073600,3,64.6,15.48,41.9,BALANCED,88.3
fps_aaa,1920x1080,medium,0,none,47.92,1850.04,45.17,51.31,76.58,62.85,1623.56,51.92,1.0706,0,0,1920,1080,2073600,1,102.0,9.8,64.1,BALANCED,100.0
racing,2560x1440,high,0,none,91.3,2614.63,63.83,41.76,74.8,86.66,1649.6,76.02,0.4574,0,1,2560,1440,3686400,2,77.2,12.95,45.6,THERMAL,70.0
racing,1920x1080,medium,1,none,64.82,2127.45,51.94,45.33,79.63,73.08,1670.21,69.31,0.6993,0,0,1920,1080,2073600,1,75.4,13.26,34.4,BALANCED,100.0
fps_aaa,1920x1080,medium,0,none,68.92,1940.18,47.37,38.52,81.65,70.29,1695.0,62.52,0.559,0,0,1920,1080,2073600,1,102.0,9.8,51.1,BALANCED,100.0
battle_royale,1920x1080,medium,1,none,69.84,2270.8,55.44,45.8,77.68,78.37,1591.68,64.08,0.6558,0,0,1920,1080,2073600,1,63.4,15.77,33.2,BALANCED,89.9
fps_competitive,1280x720,medium,0,none,60.02,1336.31,32.62,44.58,71.04,73.36,1579.37,67.44,0.7428,0,0,1280,720,921600,1,297.9,3.36,153.7,BALANCED,100.0
rpg_open_world,2560x1440,medium,0,none,73.04,1804.59,44.06,67.6,85.03,79.33,1695.0,71.9,0.9255,0,0,2560,1440,3686400,1,51.5,19.42,29.6,BALANCED,76.4
racing,2560x1440,medium,0,none,81.29,1622.41,39.61,45.64,70.88,87.64,1681.45,59.95,0.5615,0,1,2560,1440,3686400,1,83.8,11.93,46.6,THERMAL,70.0
battle_royale,1920x1080,medium,0,none,77.74,1947.41,47.54,55.45,75.85,80.41,1676.79,75.64,0.7133,0,0,1920,1080,2073600,1,120.8,8.28,73.8,BALANCED,83.8
fps_aaa,2560x1440,high,1,dlss_balanced,76.56,3501.32,85.48,55.5,65.18,77.09,1688.25,67.42,0.7249,1,0,2560,1440,3686400,2,47.7,20.96,28.5,MEMORY,85.5
battle_royale,1920x1080,medium,0,fsr_balanced,63.6,1685.6,41.15,68.06,71.57,75.09,1695.0,66.55,1.0702,0,0,1920,1080,2073600,1,168.2,5.95,108.1,BALANCED,99.7
rpg_open_world,2560x1440,ultra,0,dlss_quality,84.28,2856.97,69.75,37.24,80.84,87.58,1610.81,73.14,0.4418,0,1,2560,1440,3686400,3,42.8,23.36,19.8,THERMAL,58.5
rpg_open_world,1920x1080,medium,0,dlss_quality,49.48,1597.92,39.01,44.05,71.12,60.68,1611.46,65.43,0.8903,0,0,1920,1080,2073600,1,138.5,7.22,78.0,BALANCED,100.0
battle_royale,2560x1440,medium,0,fsr_quality,72.89,1840.92,44.94,45.34,91.74,80.45,1695.0,76.24,0.6221,0,0,2560,1440,3686400,1,84.9,11.78,45.8,BALANCED,68.6
strategy,1920x1080,high,0,dlss_quality,77.2,2302.23,56.21,61.55,79.58,80.79,1695.0,72.85,0.7974,0,0,1920,1080,2073600,2,69.7,14.35,41.6,BALANCED,82.6
moba,1920x1080,high,0,dlss_quality,75.5,2443.38,59.65,55.53,76.42,77.34,1694.38,64.95,0.7355,1,0,1920,1080,2073600,2,290.9,3.44,157.6,BALANCED,93.0
fps_aaa,1920x1080,low,0,none,47.94,1205.45,29.43,40.94,70.76,68.01,1686.07,64.31,0.854,0,0,1920,1080,2073600,0,128.8,7.76,67.1,BALANCED,100.0
moba,2560x1440,high,0,none,77.9,2589.96,63.23,74.55,77.84,80.39,1695.0,73.44,0.9571,1,0,2560,1440,3686400,2,81.0,12.35,48.9,BALANCED,83.8
rpg_open_world,1920x1080,high,0,fsr_quality,73.59,2095.68,51.16,67.0,80.49,77.47,1695.0,67.95,0.9105,0,0,1920,1080,2073600,2,103.0,9.71,65.8,BALANCED,92.6
strategy,1920x1080,ultra,1,fsr_balanced,87.87,3477.56,84.9,72.54,81.21,83.91,1695.0,72.01,0.8255,1,0,1920,1080,2073600,3,23.9,41.84,13.9,MEMORY,49.2
racing,1920x1080,high,0,none,64.44,2276.58,55.58,44.1,85.2,72.87,1585.36,65.82,0.6843,0,0,1920,1080,2073600,2,116.0,8.62,54.4,BALANCED,95.0
rpg_open_world,2560x1440,ultra,0,fsr_quality,92.34,3222.78,78.68,61.45,76.45,88.17,1657.83,77.43,0.6655,1,1,2560,1440,3686400,3,41.1,24.33,21.4,THERMAL,57.4
battle_royale,2560x1440,high,0,none,85.31,2793.64,68.2,52.96,81.79,81.12,1695.0,73.09,0.6208,0,0,2560,1440,3686400,2,66.1,15.13,41.7,BALANCED,81.6
rpg_open_world,1920x1080,epic,0,dlss_balanced,87.93,2876.08,70.22,51.69,92.87,91.9,1619.19,71.83,0.5879,0,1,1920,1080,2073600,4,53.3,18.76,34.3,THERMAL,50.5
fps_competitive,1920x1080,low,0,none,66.39,1222.24,29.84,64.74,72.51,71.88,1646.36,66.03,0.9751,0,0,1920,1080,2073600,0,284.4,3.52,172.2,BALANCED,100.0
fps_aaa,3840x2160,epic,0,dlss_performance,91.15,3690.33,90.1,43.16,78.59,91.19,1548.5,80.0,0.4735,1,1,3840,2160,8294400,4,24.6,40.65,13.5,THERMAL,46.4
battle_royale,3840x2160,high,0,none,99.0,2928.08,71.49,51.85,74.48,92.9,1352.45,71.52,0.5237,0,1,3840,2160,8294400,2,23.3,42.92,10.9,THERMAL,45.5
fps_competitive,1920x1080,medium,0,fsr_balanced,84.16,1707.91,41.7,53.75,78.06,78.17,1677.95,68.15,0.6387,0,0,1920,1080,2073600,1,350.6,2.85,162.8,BALANCED,90.5
moba,1920x1080,low,0,fsr_balanced,46.93,1092.03,26.66,67.11,82.13,62.13,1639.3,61.53,1.43,0,0,1920,1080,2073600,0,400.0,2.5,191.9,BALANCED,95.0
fps_aaa,1920x1080,medium,0,dlss_quality,65.93,1709.42,41.73,49.69,65.35,76.64,1695.0,68.99,0.7537,0,0,1920,1080,2073600,1,140.8,7.1,90.6,BALANCED,95.1
moba,1920x1080,ultra,0,dlss_balanced,70.09,2811.33,68.64,51.88,76.8,77.79,1695.0,76.16,0.7401,1,0,1920,1080,2073600,3,189.8,5.27,117.3,BALANCED,91.6
rpg_open_world,3840x2160,ultra,0,dlss_performance,90.76,3520.88,85.96,51.53,66.15,90.9,1629.01,78.1,0.5678,1,1,3840,2160,8294400,3,24.2,41.32,13.6,THERMAL,46.1
racing,1920x1080,ultra,1,fsr_quality,84.32,3281.92,80.13,29.18,78.8,83.4,1695.0,80.0,0.3461,1,0,1920,1080,2073600,3,57.1,17.51,33.4,MEMORY,72.9
battle_royale,2560x1440,medium,0,none,75.74,2080.81,50.8,48.99,81.1,79.82,1660.5,74.46,0.6468,0,0,2560,1440,3686400,1,70.6,14.16,33.7,BALANCED,85.5
racing,1920x1080,epic,0,fsr_balanced,84.3,2842.44,69.4,63.86,77.65,90.3,1688.65,63.77,0.7575,0,1,1920,1080,2073600,4,84.2,11.88,47.9,THERMAL,70.0
moba,1920x1080,ultra,0,dlss_quality,93.41,2410.67,58.85,51.82,76.88,92.27,1639.38,79.67,0.5548,1,1,1920,1080,2073600,3,177.2,5.64,87.1,THERMAL,70.0
fps_competitive,1920x1080,medium,0,none,66.16,1750.85,42.75,40.17,75.53,71.84,1695.0,66.74,0.6073,0,0,1920,1080,2073600,1,217.9,4.59,118.9,BALANCED,100.0
moba,1920x1080,high,0,none,85.51,2047.87,50.0,49.28,70.94,85.14,1690.91,73.59,0.5762,0,1,1920,1080,2073600,2,191.9,5.21,97.6,THERMAL,70.0
battle_royale,1920x1080,low,0,none,50.09,1456.02,35.55,52.57,84.02,68.23,1677.67,61.99,1.0495,0,0,1920,1080,2073600,0,138.9,7.2,68.3,BALANCED,95.0
fps_aaa,3840x2160,epic,1,dlss_quality,93.79,4200.0,102.54,40.24,85.29,91.5,1533.9,80.0,0.4291,1,1,3840,2160,8294400,4,8.7,114.94,5.2,THERMAL,30.8
racing,1920x1080,low,0,fsr_quality,40.61,1173.14,28.64,39.4,87.0,60.55,1695.0,48.7,0.9702,0,0,1920,1080,2073600,0,228.7,4.37,109.1,BALANCED,95.0
fps_competitive,1920x1080,ultra,0,dlss_quality,76.38,2428.39,59.29,49.11,77.87,84.87,1593.71,66.49,0.6429,1,0,1920,1080,2073600,3,167.5,5.97,80.5,BALANCED,70.4
fps_aaa,1920x1080,high,0,dlss_performance,58.45,2355.61,57.51,35.21,92.91,72.96,1450.36,67.65,0.6024,0,0,1920,1080,2073600,2,126.6,7.9,57.9,BALANCED,85.0
fps_competitive,2560x1440,ultra,0,none,94.77,2889.04,70.53,60.48,87.11,91.41,1470.46,80.0,0.6381,1,1,2560,1440,3686400,3,51.3,19.49,28.9,THERMAL,59.2
battle_royale,2560x1440,ultra,0,dlss_quality,90.78,2755.51,67.27,82.84,79.86,88.7,1695.0,77.77,0.9125,0,1,2560,1440,3686400,3,60.6,16.5,38.5,THERMAL,70.0
rpg_open_world,1920x1080,ultra,0,fsr_quality,86.0,2826.04,69.0,65.96,74.89,85.62,1658.49,80.0,0.767,0,1,1920,1080,2073600,3,69.6,14.37,33.1,THERMAL,70.0
strategy,3840x2160,ultra,0,fsr_balanced,92.85,3570.65,87.17,75.75,71.36,90.64,1586.9,78.24,0.8158,1,1,3840,2160,8294400,3,13.7,72.99,6.4,THERMAL,39.1
strategy,1920x1080,ultra,0,fsr_balanced,89.48,2738.5,66.86,63.87,77.22,90.45,1670.68,72.89,0.7138,1,1,1920,1080,2073600,3,48.0,20.83,29.8,THERMAL,62.0
fps_aaa,3840x2160,high,1,dlss_balanced,86.59,3677.85,89.79,16.02,86.03,84.33,1687.67,73.26,0.185,1,0,3840,2160,8294400,2,22.6,44.25,13.2,MEMORY,42.1
moba,1920x1080,low,0,none,54.62,1147.57,28.02,51.09,85.6,66.09,1538.39,64.08,0.9354,0,0,1920,1080,2073600,0,288.9,3.46,187.2,BALANCED,95.0
battle_royale,1280x720,medium,0,fsr_quality,63.2,1356.23,33.11,51.16,71.14,74.32,1695.0,68.26,0.8094,0,0,1280,720,921600,1,212.4,4.71,137.8,BALANCED,100.0
moba,2560x1440,high,1,dlss_quality,99.0,3208.56,78.33,50.17,85.89,90.52,1594.96,80.0,0.5067,1,1,2560,1440,3686400,2,47.9,20.88,29.0,THERMAL,56.9
rpg_open_world,1280x720,ultra,1,dlss_quality,62.22,2901.69,70.84,62.34,72.48,76.2,1593.08,59.54,1.002,0,0,1280,720,921600,3,60.0,16.67,37.2,BALANCED,96.4
racing,2560x1440,high,0,fsr_balanced,90.49,2586.69,63.15,47.98,82.73,87.73,1684.24,76.79,0.5303,0,1,2560,1440,3686400,2,98.9,10.11,54.8,THERMAL,65.0
fps_competitive,3840x2160,ultra,0,fsr_quality,86.85,3329.42,81.28,41.68,70.71,85.75,1632.72,80.0,0.4799,1,1,3840,2160,8294400,3,32.7,30.58,18.6,THERMAL,51.8
battle_royale,2560x1440,ultra,0,fsr_quality,93.97,3380.12,82.52,62.5,71.26,96.83,1509.0,80.0,0.6651,1,1,2560,1440,3686400,3,37.1,26.95,22.3,THERMAL,54.7
moba,1920x1080,high,0,dlss_performance,65.75,2207.17,53.89,61.73,79.74,78.28,1695.0,71.35,0.9389,1,0,1920,1080,2073600,2,297.6,3.36,147.5,BALANCED,90.2
fps_aaa,3840x2160,high,0,none,99.0,2887.87,70.5,43.59,76.17,90.56,1598.65,80.0,0.4403,0,1,3840,2160,8294400,2,23.7,42.19,13.6,THERMAL,45.8
racing,1920x1080,low,0,dlss_quality,49.19,1556.35,38.0,24.4,79.89,62.31,1655.68,62.95,0.496,0,0,1920,1080,2073600,0,289.4,3.46,155.1,BALANCED,100.0
racing,3840x2160,high,0,none,99.0,2723.52,66.49,49.76,86.22,90.25,1428.68,73.83,0.5027,0,1,3840,2160,8294400,2,28.8,34.72,14.3,THERMAL,44.2
fps_competitive,1920x1080,ultra,0,fsr_balanced,80.87,2562.55,62.56,47.58,73.49,81.06,1695.0,77.06,0.5883,1,0,1920,1080,2073600,3,168.1,5.95,93.9,BALANCED,81.8
fps_aaa,2560x1440,epic,0,none,99.0,3173.92,77.49,50.02,90.11,93.2,1445.18,80.0,0.5052,0,1,2560,1440,3686400,4,18.5,54.05,8.5,THERMAL,27.3
moba,1920x1080,medium,0,none,80.89,1935.48,47.25,67.23,76.07,81.32,1609.27,71.92,0.8312,0,0,1920,1080,2073600,1,230.7,4.33,111.1,BALANCED,81.0
fps_aaa,1920x1080,epic,1,fsr_quality,87.89,3568.83,87.13,57.64,79.8,86.64,1637.09,64.49,0.6558,1,1,1920,1080,2073600,4,31.7,31.55,19.3,THERMAL,51.1
rpg_open_world,1920x1080,epic,0,none,99.0,2831.59,69.13,79.55,78.57,90.11,1506.69,80.0,0.8035,0,1,1920,1080,2073600,4,29.7,33.67,17.0,THERMAL,49.8
fps_competitive,1920x1080,high,0,dlss_performance,81.84,2366.93,57.79,41.49,80.5,80.5,1695.0,67.61,0.507,1,0,1920,1080,2073600,2,292.5,3.42,178.0,BALANCED,83.5
strategy,1920x1080,high,0,dlss_balanced,64.03,2360.45,57.63,64.1,71.33,71.27,1695.0,63.58,1.001,0,0,1920,1080,2073600,2,91.2,10.96,48.9,BALANCED,100.0
fps_aaa,1920x1080,high,0,none,70.76,2083.31,50.86,48.96,72.4,73.7,1695.0,72.57,0.6919,0,0,1920,1080,2073600,2,90.8,11.01,56.5,BALANCED,100.0
battle_royale,3840x2160,medium,1,none,91.93,2698.7,65.89,55.07,74.69,91.76,1563.58,70.77,0.599,0,1,3840,2160,8294400,1,17.1,58.48,7.9,THERMAL,41.4
fps_aaa,1920x1080,medium,0,none,61.37,1692.78,41.33,63.45,74.85,70.79,1672.63,67.95,1.0339,0,0,1920,1080,2073600,1,108.4,9.23,54.2,BALANCED,100.0
racing,1920x1080,medium,1,none,68.26,1854.3,45.27,55.21,65.7,81.35,1675.83,69.34,0.8088,0,0,1920,1080,2073600,1,69.3,14.43,42.4,BALANCED,81.0
moba,1920x1080,epic,0,dlss_quality,72.34,2742.26,66.95,52.39,75.82,75.7,1695.0,72.13,0.7242,1,0,1920,1080,2073600,4,121.2,8.25,67.4,BALANCED,97.9
racing,1920x1080,medium,0,none,67.31,1644.19,40.14,47.72,78.91,79.13,1695.0,70.07,0.709,0,0,1920,1080,2073600,1,134.3,7.45,73.3,BALANCED,87.6
moba,1920x1080,ultra,0,dlss_balanced,70.76,2617.38,63.9,52.45,78.51,76.91,1695.0,68.67,0.7413,1,0,1920,1080,2073600,3,194.5,5.14,112.5,BALANCED,94.3
moba,2560x1440,high,0,none,80.07,2482.72,60.61,55.37,70.07,86.62,1695.0,64.13,0.6915,1,1,2560,1440,3686400,2,100.4,9.96,61.4,THERMAL,70.0
fps_aaa,1920x1080,medium,0,fsr_quality,52.28,1660.2,40.53,41.57,73.67,67.78,1649.09,60.73,0.7951,0,0,1920,1080,2073600,1,134.0,7.46,79.8,BALANCED,100.0
fps_competitive,1920x1080,low,1,dlss_quality,50.54,1560.38,38.1,41.6,70.85,65.92,1695.0,53.38,0.8232,0,0,1920,1080,2073600,0,215.7,4.64,119.1,BALANCED,100.0
racing,1920x1080,high,0,none,76.87,2142.69,52.31,64.55,73.83,79.29,1695.0,71.44,0.8397,0,0,1920,1080,2073600,2,143.2,6.98,76.4,BALANCED,87.1
moba,2560x1440,medium,0,none,84.51,2140.14,52.25,50.97,77.5,78.23,1692.36,68.37,0.6032,1,0,2560,1440,3686400,1,151.0,6.62,72.4,BALANCED,90.3
rpg_open_world,1920x1080,high,0,none,66.05,2239.23,54.67,56.56,79.0,76.77,1695.0,68.9,0.8562,0,0,1920,1080,2073600,2,82.3,12.15,44.4,BALANCED,94.7
rpg_open_world,1920x1080,high,0,none,75.74,2374.83,57.98,47.53,66.35,82.77,1624.74,77.07,0.6276,0,0,1920,1080,2073600,2,69.1,14.47,33.1,BALANCED,76.7
fps_competitive,1920x1080,high,0,none,87.51,2377.94,58.06,61.21,71.26,88.62,1563.2,80.0,0.6994,1,1,1920,1080,2073600,2,146.6,6.82,81.9,THERMAL,70.0
racing,1920x1080,ultra,0,none,86.37,2432.81,59.39,45.68,77.83,93.43,1684.24,73.69,0.5289,0,1,1920,1080,2073600,3,65.9,15.17,33.7,THERMAL,70.0
rpg_open_world,1920x1080,medium,0,fsr_balanced,62.35,1854.72,45.28,79.08,70.71,69.2,1695.0,63.51,1.2684,0,0,1920,1080,2073600,1,130.0,7.69,67.3,BALANCED,100.0
rpg_open_world,1920x1080,medium,0,none,74.15,1873.11,45.73,43.36,90.27,73.14,1692.6,72.16,0.5847,0,0,1920,1080,2073600,1,85.9,11.64,47.9,BALANCED,85.0
rpg_open_world,2560x1440,low,0,none,72.88,1468.51,35.85,59.87,78.15,67.02,1660.98,73.17,0.8214,0,0,2560,1440,3686400,0,72.1,13.87,34.2,BALANCED,100.0
racing,1920x1080,medium,0,none,67.07,1716.93,41.92,32.03,70.03,69.12,1695.0,80.0,0.4776,0,0,1920,1080,2073600,1,153.5,6.51,69.2,BALANCED,100.0
moba,2560x1440,epic,0,none,90.06,3254.52,79.46,57.85,82.46,90.54,1677.92,77.47,0.6424,1,1,2560,1440,3686400,4,34.2,29.24,21.3,THERMAL,47.8
moba,2560x1440,high,1,fsr_balanced,85.98,3043.37,74.3,52.6,71.92,81.49,1695.0,80.0,0.6118,1,0,2560,1440,3686400,2,73.1,13.68,45.4,BALANCED,80.5
strategy,3840x2160,low,1,none,84.12,2123.45,51.84,77.33,89.49,80.69,1695.0,77.63,0.9192,0,0,3840,2160,8294400,0,15.1,66.23,8.6,BALANCED,48.0
moba,1920x1080,epic,0,dlss_quality,94.62,2737.04,66.82,70.33,69.39,88.89,1695.0,80.0,0.7433,1,1,1920,1080,2073600,4,106.0,9.43,55.0,THERMAL,70.0
strategy,1920x1080,ultra,0,dlss_balanced,88.01,2377.76,58.05,56.93,79.26,88.46,1695.0,72.82,0.6469,0,1,1920,1080,2073600,3,60.8,16.45,30.1,THERMAL,70.0
racing,1920x1080,high,0,none,69.85,2198.54,53.68,51.22,84.01,85.36,1627.11,64.25,0.7332,0,1,1920,1080,2073600,2,104.8,9.54,55.5,THERMAL,65.0
battle_royale,3840x2160,high,0,none,99.0,2860.33,69.83,50.86,80.28,88.78,1576.12,80.0,0.5138,0,1,3840,2160,8294400,2,22.9,43.67,12.2,THERMAL,45.3
racing,1920x1080,high,0,none,55.84,2273.57,55.51,40.52,81.03,76.78,1695.0,65.89,0.7255,0,0,1920,1080,2073600,2,118.8,8.42,58.2,BALANCED,94.7
fps_aaa,1280x720,medium,1,fsr_balanced,37.05,1812.85,44.26,55.62,73.33,58.19,1695.0,51.86,1.5011,0,0,1280,720,921600,1,118.8,8.42,55.6,BALANCED,100.0
strategy,1920x1080,high,0,none,66.15,2150.32,52.5,68.44,86.25,73.55,1536.56,73.41,1.0345,0,0,1920,1080,2073600,2,60.3,16.58,39.0,BALANCED,95.0
rpg_open_world,1920x1080,ultra,0,dlss_quality,80.18,2579.37,62.97,54.27,76.21,85.07,1557.48,71.82,0.6769,0,1,1920,1080,2073600,3,77.5,12.9,50.3,THERMAL,70.0
moba,2560x1440,medium,1,none,72.15,2334.77,57.0,68.58,73.97,86.91,1599.45,71.73,0.9506,1,1,2560,1440,3686400,1,65.8,15.2,36.6,THERMAL,70.0
battle_royale,1920x1080,medium,0,none,72.66,1695.68,41.4,65.73,71.46,72.68,1594.17,74.92,0.9046,0,0,1920,1080,2073600,1,115.4,8.67,72.6,BALANCED,100.0
fps_aaa,2560x1440,ultra,0,none,72.47,3102.07,75.73,66.0,75.1,83.77,1553.88,75.52,0.9107,0,0,2560,1440,3686400,3,37.6,26.6,20.7,BALANCED,58.8
strategy,3840x2160,ultra,1,none,90.28,4200.0,102.54,60.84,74.89,94.04,1493.15,73.6,0.6739,1,1,3840,2160,8294400,3,5.0,200.0,2.5,THERMAL,33.3
racing,1920x1080,ultra,0,fsr_quality,82.22,2698.27,65.88,38.18,76.26,83.32,1695.0,67.13,0.4644,0,0,1920,1080,2073600,3,101.3,9.87,46.1,BALANCED,75.0
battle_royale,2560x1440,low,0,none,75.0,1667.31,40.71,54.21,71.03,76.1,1615.32,71.17,0.7228,0,0,2560,1440,3686400,0,100.0,10.0,46.2,BALANCED,96.7
